author,rating,time,year,amount,frequency
TINGCHUN,100,2018-9-16,2018,110,1
TINGHSUAN,80,2017-10-18,2017,110,1
ting-hua,100,2018-4-17,2018,110,1
tingi,60,2017-2-25,2017,110,1
TING-I,100,2018-2-25,2018,110,1
TIONG WOO,80,2017-1-27,2017,110,1
Tiong Yeow,100,2018-7-29,2018,110,1
Tipsukon,100,2019-2-3,2019,110,1
Titis,100,2017-11-6,2017,110,1
TJENTIONGROBIN,100,2016-12-6,2016,110,1
TJIA LEE,100,2018-3-13,2018,110,1
TN,80,2017-6-2,2017,110,1
To Viet Ha,100,2017-2-6,2017,110,1
Toledo,100,2018-12-3,2018,110,1
TOMOKI,100,2018-8-8,2018,110,1
TOMOKO,100,2017-7-7,2017,110,1
Tong,60,2018-1-13,2018,110,1
tong,100,2017-3-18,2017,110,1
Tong ,100,2017-1-30,2017,110,1
Tong Meng,100,2018-11-9,2018,110,1
Toni Anne,80,2018-8-13,2018,110,1
TONY LIOW,100,2017-9-27,2017,110,1
Tracy Beverly,100,2018-12-14,2018,110,1
Tran Yen Chau,80,2018-7-11,2018,110,1
Trent,100,2018-11-7,2018,110,1
Trenton,100,2018-10-17,2018,110,1
TREVOR,100,2018-6-8,2018,110,1
Trevor,100,2016-11-2,2016,110,1
TRICIA,100,2018-7-6,2018,110,1
TRICIA,100,2017-10-31,2017,110,1
Trinh,100,2018-4-2,2018,110,1
Trisha,80,2018-10-29,2018,110,1
Trisha,80,2018-9-14,2018,110,1
Trisha,100,2017-9-6,2017,110,1
Trisha Beverly,100,2018-2-17,2018,110,1
TRISHA MAE,100,2018-6-19,2018,110,1
Trishamae,100,2017-11-17,2017,110,1
Trishia Maye,100,2018-6-24,2018,110,1
Trishka Joy,100,2018-9-17,2018,110,1
Trizza Del,100,2018-9-19,2018,110,1
Troy James,80,2018-9-30,2018,110,1
Troy Stephen ,80,2018-6-9,2018,110,1
TRUNG HAU,100,2018-2-4,2018,110,1
TRUNG HAU,100,2018-2-4,2018,110,1
tsai chieh,100,2017-6-10,2017,110,1
Tsai Wei,80,2018-1-13,2018,110,1
TSAIJUNG,80,2018-11-3,2018,110,1
TSAILIN,100,2018-9-11,2018,110,1
TsaiYang,100,2017-3-22,2017,110,1
TSAIYING,60,2018-11-9,2018,110,1
Tsiu Yung,100,2016-11-29,2016,110,1
Tsui Ling,100,2018-11-12,2018,110,1
Tsun Hong,80,2018-11-15,2018,110,1
TSUNG EN,60,2018-12-3,2018,110,1
TSUNG HSUAN,100,2018-11-1,2018,110,1
Tsunghan,100,2018-9-10,2018,110,1
TSUNGJU,80,2018-8-2,2018,110,1
TsungLun,100,2018-8-17,2018,110,1
TSUNMAN,60,2017-5-18,2017,110,1
Tsuting,100,2018-1-12,2018,110,1
Tsz Ching,100,2018-7-23,2018,110,1
tsz Ching Veronica ,100,2018-6-1,2018,110,1
Tsz chun,100,2018-7-10,2018,110,1
Tsz Ee,80,2017-9-15,2017,110,1
Tsz Fan,80,2018-7-17,2018,110,1
TSZ FUNG,100,2019-1-26,2019,110,1
Tsz Hin,100,2017-11-12,2017,110,1
Tsz Ho,60,2017-5-8,2017,110,1
TSZ KI,80,2017-9-7,2017,110,1
Tsz Kin,100,2017-8-16,2017,110,1
Tsz Kin,40,2017-4-9,2017,110,1
TSZ KWAN,100,2019-1-15,2019,110,1
Tsz Kwan,100,2018-5-4,2018,110,1
Tsz Lap,80,2018-11-22,2018,110,1
tsz lung,100,2018-10-25,2018,110,1
TSZ MAN,100,2018-5-12,2018,110,1
Tsz Wai,60,2017-10-31,2017,110,1
TSZ WAI,80,2017-10-25,2017,110,1
Tsz Wing,60,2017-4-2,2017,110,1
TSZ YAN,100,2018-8-5,2018,110,1
TSZ YAN,80,2018-7-13,2018,110,1
Tsz Yan,100,2017-8-26,2017,110,1
Tsz Yan,80,2017-7-12,2017,110,1
Tsz Yeung,80,2018-12-30,2018,110,1
Tsz Yin,60,2017-8-8,2017,110,1
Tsz Ying,100,2018-6-6,2018,110,1
TU,100,2019-2-19,2019,110,1
Tu Lam,80,2017-11-23,2017,110,1
Tuan,80,2018-2-20,2018,110,1
Tuan Hai,100,2018-10-8,2018,110,1
Tuan Hong,100,2019-1-21,2019,110,1
Tuan Viet,100,2018-9-27,2018,110,1
tub chien,100,2017-12-24,2017,110,1
Tuck Onn,100,2017-7-30,2017,110,1
TUNG,100,2019-2-18,2019,110,1
Tung Chan,60,2017-8-27,2017,110,1
TUNG HING,60,2017-5-22,2017,110,1
TungChin,80,2018-8-6,2018,110,1
TungyuenAnnie,80,2017-8-22,2017,110,1
TUNTING,100,2018-10-11,2018,110,1
Tuong Van,100,2018-8-1,2018,110,1
Tuyet Trinh,80,2018-4-2,2018,110,1
Twiggy,60,2018-3-12,2018,110,1
Tyczynski,100,2019-2-16,2019,110,1
Tyra,100,2018-7-9,2018,110,1
TZE CHING,80,2018-8-23,2018,110,1
TZE HSIU,80,2018-4-29,2018,110,1
Tze Ping,100,2018-11-1,2018,110,1
Tze Theng ,100,2017-12-14,2017,110,1
Tze Woei,80,2018-12-26,2018,110,1
Tze Ying,80,2018-5-8,2018,110,1
TZER WEN,100,2018-8-20,2018,110,1
tzu  yuan,60,2018-4-11,2018,110,1
Tzu Chen,100,2018-9-22,2018,110,1
Tzu chin,100,2019-2-9,2019,110,1
TZU FENG,100,2017-8-23,2017,110,1
TZU LING,100,2019-2-17,2019,110,1
TZU LUNG,100,2018-12-24,2018,110,1
TZU TING,100,2018-12-21,2018,110,1
Tzu yi,100,2017-6-19,2017,110,1
TZU YI,100,2016-12-20,2016,110,1
TzuChih,100,2018-2-26,2018,110,1
TZUHAN,100,2018-10-9,2018,110,1
TZUTUNG,80,2018-11-27,2018,110,1
TZU-WEI,100,2018-1-18,2018,110,1
TZUYIN,80,2018-7-15,2018,110,1
TzuYing,100,2018-5-12,2018,110,1
TZUYU,100,2017-3-4,2017,110,1
TZZ BIN,100,2017-8-24,2017,110,1
Ue Lam,100,2017-7-22,2017,110,1
UEN WAI,100,2017-5-11,2017,110,1
Ulrika,100,2019-1-25,2019,110,1
Ulysses,100,2018-8-19,2018,110,1
Umie ,100,2016-9-4,2016,110,1
Valerie,80,2018-2-13,2018,110,1
Valerie anne,100,2018-4-6,2018,110,1
Valerie May,100,2018-10-13,2018,110,1
Valerie Zenn,100,2017-12-9,2017,110,1
valisara,100,2018-10-30,2018,110,1
Van Cang,80,2018-5-29,2018,110,1
Van Jason,100,2019-2-6,2019,110,1
Van Mintello,80,2017-5-5,2017,110,1
VAN NHI,100,2018-5-19,2018,110,1
Vanessa,100,2018-11-20,2018,110,1
Vanessa,100,2018-9-19,2018,110,1
Vanessa,80,2018-6-26,2018,110,1
Vanessa,100,2018-5-31,2018,110,1
Vanessa ,80,2019-2-28,2019,110,1
Vanessa Ana,100,2018-10-27,2018,110,1
Vanessa Glo,100,2018-5-18,2018,110,1
Vanessa Kay,80,2018-8-20,2018,110,1
Vanessa Mae,80,2018-8-1,2018,110,1
Vanessa Vianca Rose,100,2017-11-10,2017,110,1
Vanica Suzanne,100,2018-7-27,2018,110,1
Vaniesa Mae,100,2017-10-22,2017,110,1
Varun,100,2018-12-6,2018,110,1
VASU,100,2018-8-24,2018,110,1
Veena Angelica,100,2018-10-25,2018,110,1
Veneranda Deborah Nathalie,80,2018-10-9,2018,110,1
VENICE BRIDGETTE,100,2018-7-1,2018,110,1
Venisse Nicole,80,2019-1-23,2019,110,1
Vera,60,2017-5-5,2017,110,1
Vera Crizzelle,100,2018-12-5,2018,110,1
VERNA,100,2019-1-24,2019,110,1
Vicente JR,100,2018-11-26,2018,110,1
Vicente Valor,100,2018-6-14,2018,110,1
Vicki May Yan,40,2017-10-4,2017,110,1
VICTOR,100,2018-12-17,2018,110,1
Victor,100,2018-11-2,2018,110,1
Victor,80,2018-1-15,2018,110,1
victoria,100,2017-10-7,2017,110,1
Victoria ,80,2019-1-28,2019,110,1
Victoria Ysabel Florencia,100,2018-10-1,2018,110,1
Vida,100,2017-12-29,2017,110,1
Vida Marydel,100,2017-5-23,2017,110,1
Vielle Alexies,100,2018-11-22,2018,110,1
Vienalyn,100,2018-10-19,2018,110,1
Viet Phuong,100,2017-9-14,2017,110,1
Vin,100,2018-10-2,2018,110,1
Vina,100,2016-11-24,2016,110,1
Vina Camille,100,2017-11-30,2017,110,1
Vincent,100,2018-10-19,2018,110,1
Vincent Brian,100,2018-1-28,2018,110,1
Vincent Brian,100,2018-1-22,2018,110,1
vincent hei man,100,2017-9-29,2017,110,1
VINEET,100,2018-2-4,2018,110,1
Vinh,100,2018-3-30,2018,110,1
Vinh Tuong,100,2018-2-1,2018,110,1
VINIELLE ANGELINE,80,2018-10-28,2018,110,1
Vinson Raphael,100,2018-7-25,2018,110,1
Vinz Luanne Dela Cruz,80,2017-11-2,2017,110,1
Violet,100,2019-2-1,2019,110,1
Violet,100,2018-8-12,2018,110,1
Violeta,100,2017-11-18,2017,110,1
Virnice,100,2017-12-26,2017,110,1
Visitacion,100,2018-7-29,2018,110,1
Vivian,60,2018-11-30,2018,110,1
vivian,100,2018-9-27,2018,110,1
Viviane Vincy,100,2018-11-23,2018,110,1
Vivien,80,2019-1-3,2019,110,1
Vivienne,100,2018-12-10,2018,110,1
Vivienne,100,2018-10-26,2018,110,1
Vivienne Leigh,100,2018-1-29,2018,110,1
Vongsavanh ,80,2017-12-21,2017,110,1
VUI LEONG,100,2018-11-6,2018,110,1
Wadsa,100,2018-11-29,2018,110,1
WAH KWANG,100,2018-11-26,2018,110,1
Wah Tak,100,2017-12-1,2017,110,1
WAHYONO,100,2017-3-4,2017,110,1
Wahyu,40,2017-10-29,2017,110,1
Wai  Yin,100,2018-8-27,2018,110,1
WAI CHI,80,2017-12-5,2017,110,1
wai ching,100,2018-6-21,2018,110,1
WAI CHOI,100,2017-5-30,2017,110,1
WAI FAN,100,2017-9-3,2017,110,1
Wai Fong,100,2017-7-27,2017,110,1
WAI FONG,100,2017-7-4,2017,110,1
WAI FUN,100,2018-12-18,2018,110,1
Wai Fun,80,2016-11-21,2016,110,1
Wai Hoa,100,2019-1-5,2019,110,1
Wai Hong,100,2018-1-6,2018,110,1
Wai Hung,100,2018-9-16,2018,110,1
wai hung,80,2017-8-16,2017,110,1
Wai Hung,100,2017-6-8,2017,110,1
Wai Ki,100,2018-1-5,2018,110,1
Wai Kiat,100,2019-2-3,2019,110,1
WAI KIN,100,2017-12-12,2017,110,1
wai kin,20,2017-10-4,2017,110,1
wai kit,100,2019-1-22,2019,110,1
Wai Kit,60,2018-11-28,2018,110,1
wai kit,80,2017-3-22,2017,110,1
WAI KUAN,100,2018-5-29,2018,110,1
Wai Kuan,80,2017-12-31,2017,110,1
Wai Kuan,100,2017-11-22,2017,110,1
Wai Kuen,100,2018-12-9,2018,110,1
WAI KUEN SANDY,100,2017-7-17,2017,110,1
Wai Kwok,80,2018-5-29,2018,110,1
Wai Lam,60,2018-1-13,2018,110,1
Wai Lam,100,2016-10-22,2016,110,1
Wai Lin,100,2018-8-27,2018,110,1
WAI LING,80,2018-1-1,2018,110,1
WAI LING,80,2017-3-16,2017,110,1
Wai Ling ,100,2017-10-2,2017,110,1
wai lip,100,2018-10-22,2018,110,1
Wai Man,60,2018-9-12,2018,110,1
wai man,100,2016-10-23,2016,110,1
WAI PING,100,2018-12-26,2018,110,1
WAI SANG,100,2017-8-31,2017,110,1
Wai Shing,80,2018-6-15,2018,110,1
wai si,100,2018-1-16,2018,110,1
Wai Sze,80,2018-8-25,2018,110,1
wai teng,80,2018-10-29,2018,110,1
Wai Ting,100,2018-7-11,2018,110,1
Wai ting,100,2017-10-31,2017,110,1
Wai Tsun Dan Ronald,100,2017-6-24,2017,110,1
wai wah,60,2018-2-26,2018,110,1
WAI YAN,80,2018-5-20,2018,110,1
Wai yan,100,2016-10-10,2016,110,1
Wai Yee,80,2018-10-31,2018,110,1
WAI YEE,80,2018-10-15,2018,110,1
Wai Yee,80,2018-8-8,2018,110,1
Wai Yee,100,2018-5-14,2018,110,1
WAI YEE,100,2018-3-7,2018,110,1
Wai Yee,100,2017-12-25,2017,110,1
WAI YIN VINCENT,100,2018-9-10,2018,110,1
Wai Ying,100,2018-10-11,2018,110,1
WAI YING,100,2018-5-20,2018,110,1
WAI yu,100,2017-5-6,2017,110,1
WAI YU PINKY,100,2018-6-4,2018,110,1
WAIHANG,80,2016-10-29,2016,110,1
Waileen,80,2018-4-1,2018,110,1
Walee,40,2019-1-24,2019,110,1
WAN,100,2019-1-7,2019,110,1
Wan Chi,80,2017-9-5,2017,110,1
Wan Chin,100,2017-4-9,2017,110,1
Wan Ching,100,2018-5-13,2018,110,1
Wan Ching,100,2016-9-26,2016,110,1
Wan Fatma Zuharah,100,2018-9-4,2018,110,1
Wan Fung,100,2018-8-6,2018,110,1
Wan Hsiang,100,2018-11-20,2018,110,1
WAN HUA,100,2018-3-8,2018,110,1
WAN I,100,2018-7-31,2018,110,1
Wan Jing Adeline,100,2019-1-23,2019,110,1
Wan Jun,100,2018-12-29,2018,110,1
Wan Jun,100,2017-4-12,2017,110,1
Wan kit,100,2018-10-30,2018,110,1
WAN LIN,80,2017-12-30,2017,110,1
Wan Ling,100,2019-2-22,2019,110,1
Wan Ling,80,2017-8-7,2017,110,1
wan nurulfatin alyaa,80,2017-10-4,2017,110,1
Wan qing claudia,80,2018-8-8,2018,110,1
Wan Qing Shirley,100,2018-8-5,2018,110,1
Wan Rong ,100,2017-11-27,2017,110,1
Wan Teen,80,2018-11-27,2018,110,1
Wan Ting,100,2018-11-3,2018,110,1
Wan Ting,100,2018-8-3,2018,110,1
WAN WEI,100,2017-11-12,2017,110,1
wan wook,60,2019-2-28,2019,110,1
Wan Yee,100,2018-10-23,2018,110,1
Wan Yee,80,2018-9-22,2018,110,1
WAN YEE,80,2018-8-4,2018,110,1
wan yee,100,2017-12-29,2017,110,1
Wan Yee ,100,2018-1-22,2018,110,1
Wan Yin,80,2018-1-19,2018,110,1
Wan You,100,2017-5-11,2017,110,1
WAN YUAN,100,2017-10-29,2017,110,1
Wan Zi,100,2017-10-27,2017,110,1
Wanassanan,100,2017-12-19,2017,110,1
WANCHEN,100,2019-1-5,2019,110,1
WANCHEN,100,2017-12-5,2017,110,1
Wang,100,2017-7-15,2017,110,1
WANG CHI,80,2017-4-17,2017,110,1
WANG YUI,100,2017-12-14,2017,110,1
Wanling,100,2017-5-15,2017,110,1
wannee,80,2018-11-24,2018,110,1
WanRong,100,2017-10-9,2017,110,1
Warangkana,100,2018-8-17,2018,110,1
Waranya ,100,2018-1-18,2018,110,1
Wardaniah,80,2018-12-9,2018,110,1
WARNER,40,2017-8-12,2017,110,1
Way Loon Jonathan,100,2018-6-25,2018,110,1
Wee Chiang Melvin,100,2018-12-10,2018,110,1
wee chong,100,2018-7-24,2018,110,1
WEE HAN,100,2018-9-4,2018,110,1
Wee Hong,100,2018-11-6,2018,110,1
WEE KEM,100,2019-1-25,2019,110,1
Wee Leong Darren,100,2018-5-3,2018,110,1
wee loon,100,2018-10-28,2018,110,1
Wee Teck,60,2018-6-26,2018,110,1
Wee Wei,80,2016-11-21,2016,110,1
Wee Yang,100,2018-12-8,2018,110,1
Weerawan,100,2018-5-5,2018,110,1
Weerawat,100,2018-10-27,2018,110,1
WEI,80,2019-1-26,2019,110,1
WEI,100,2018-10-28,2018,110,1
Wei,100,2018-9-1,2018,110,1
Wei    Wen,100,2018-6-5,2018,110,1
Wei Chao,80,2018-12-16,2018,110,1
Wei Chian,100,2018-4-1,2018,110,1
Wei Chieh,100,2018-6-3,2018,110,1
WEI CHIEH,60,2016-8-2,2016,110,1
Wei Chien,100,2018-7-8,2018,110,1
Wei Gin,100,2017-10-6,2017,110,1
Wei Guang,80,2017-12-7,2017,110,1
WEI HAO,80,2017-2-1,2017,110,1
Wei Hong,80,2018-6-14,2018,110,1
Wei Hong,100,2017-12-16,2017,110,1
Wei Hong,60,2017-2-26,2017,110,1
WEI JIE,80,2018-9-18,2018,110,1
WEI JIE,80,2018-5-22,2018,110,1
WEI JIE,80,2017-6-3,2017,110,1
WEI KEONG,100,2017-6-28,2017,110,1
Wei Kiat ,100,2018-1-27,2018,110,1
Wei Liang,100,2018-5-8,2018,110,1
Wei Liang,80,2018-1-12,2018,110,1
Wei Lih,100,2017-10-24,2017,110,1
WEI LING,100,2018-9-5,2018,110,1
wei ling,100,2017-3-10,2017,110,1
WEI LUN,100,2018-8-5,2018,110,1
Wei Lun,100,2017-3-29,2017,110,1
Wei Meng,80,2017-6-4,2017,110,1
WEI MIN,100,2018-8-4,2018,110,1
WEI MIN,100,2017-4-26,2017,110,1
Wei Ni,60,2017-9-25,2017,110,1
Wei Nyen,100,2018-10-20,2018,110,1
Wei Qi,100,2019-1-5,2019,110,1
WEI REN,80,2017-1-3,2017,110,1
WEI SHAN,100,2017-5-1,2017,110,1
WEI SHUO,100,2018-10-24,2018,110,1
Wei Siang,80,2017-10-5,2017,110,1
Wei Siong,100,2018-10-21,2018,110,1
Wei Song,100,2018-11-9,2018,110,1
Wei Teng,100,2018-3-20,2018,110,1
WEI TING,100,2018-8-11,2018,110,1
Wei Wei,100,2018-1-3,2018,110,1
Wei Wen,80,2017-8-28,2017,110,1
Wei Xiang,80,2018-1-5,2018,110,1
Wei Xiang Alvin,80,2017-10-29,2017,110,1
WEI YE,60,2018-6-14,2018,110,1
Wei Yee,100,2018-11-28,2018,110,1
Wei Yong,100,2018-3-6,2018,110,1
WeiCheng,100,2018-12-17,2018,110,1
Weida,100,2018-5-30,2018,110,1
Weihao,100,2018-2-4,2018,110,1
WEIHAO ALBERT,100,2017-11-10,2017,110,1
WEIHONG,100,2019-1-19,2019,110,1
WEIHOU,100,2018-8-11,2018,110,1
WEIHSUAN,100,2018-8-23,2018,110,1
WEIHUNG,100,2017-10-5,2017,110,1
Weijian,80,2016-10-17,2016,110,1
Weiju,80,2018-6-15,2018,110,1
WEILONG,100,2019-2-14,2019,110,1
WEILONG,100,2018-12-13,2018,110,1
WEILONG,100,2018-11-10,2018,110,1
WEILONG,100,2018-10-3,2018,110,1
WEILONG,100,2018-9-22,2018,110,1
WEILONG,100,2018-8-17,2018,110,1
WEILONG,100,2018-8-17,2018,110,1
WEILONG,100,2018-8-17,2018,110,1
Weirong,80,2019-1-28,2019,110,1
WEISHENG,100,2018-2-17,2018,110,1
Weiting ,100,2018-7-10,2018,110,1
Weiying,100,2017-3-4,2017,110,1
Weiyu Josephine,100,2017-3-19,2017,110,1
weiyuan,100,2018-6-15,2018,110,1
Wellalyn,100,2018-7-20,2018,110,1
welli cendrawati,100,2017-7-4,2017,110,1
Wen,100,2018-12-20,2018,110,1
WEN,80,2016-10-25,2016,110,1
Wen Bing,100,2018-5-1,2018,110,1
Wen Huey,100,2017-11-29,2017,110,1
Wen leng,100,2018-12-6,2018,110,1
Wen shu,100,2018-7-17,2018,110,1
Wen Wah,100,2018-1-3,2018,110,1
Wen Xin,100,2018-5-22,2018,110,1
WEN YANG,100,2017-10-13,2017,110,1
wen-chun,100,2017-10-4,2017,110,1
wen-chung,100,2017-9-10,2017,110,1
Wendilyn,80,2017-12-31,2017,110,1
wendy,80,2017-5-6,2017,110,1
Wendy,60,2017-4-21,2017,110,1
Wendy,80,2017-4-5,2017,110,1
WENG HAI,60,2017-12-31,2017,110,1
Weng Hong,100,2018-12-18,2018,110,1
WENG NGA,100,2018-3-15,2018,110,1
Weng Tuck,100,2018-10-5,2018,110,1
WENG U,100,2016-11-14,2016,110,1
Weng Yan,80,2017-2-6,2017,110,1
WENILYN LAURICE,100,2018-6-18,2018,110,1
WenJing,80,2017-9-12,2017,110,1
Wenjun,80,2018-11-18,2018,110,1
Wenkai James,100,2017-8-16,2017,110,1
wenwen,100,2017-10-13,2017,110,1
Wenxiang,100,2017-3-17,2017,110,1
WenYen,100,2019-1-8,2019,110,1
Wenyun,100,2017-1-23,2017,110,1
Wern Sze,100,2018-8-8,2018,110,1
Wessel,80,2018-7-23,2018,110,1
widy,100,2018-12-22,2018,110,1
Widy,100,2018-12-18,2018,110,1
Wikhanet,100,2018-12-6,2018,110,1
Wilawan,80,2018-12-14,2018,110,1
Wilfred,100,2019-1-1,2019,110,1
Wilge,80,2019-2-6,2019,110,1
Willia,100,2017-9-24,2017,110,1
Willia,80,2017-6-18,2017,110,1
William,100,2018-3-7,2018,110,1
WILLIAM,80,2017-1-29,2017,110,1
William,100,2016-12-25,2016,110,1
William Bryan,100,2018-7-11,2018,110,1
William Jr,100,2017-9-27,2017,110,1
William Lawrence,80,2018-11-9,2018,110,1
Willie ,60,2017-3-23,2017,110,1
Willy,100,2018-10-24,2018,110,1
Willy,100,2018-10-8,2018,110,1
Wilma Lyne,100,2018-8-21,2018,110,1
WILMART,100,2017-11-8,2017,110,1
Wilson,100,2018-12-21,2018,110,1
Wilson,60,2017-11-22,2017,110,1
Wilson,100,2016-11-2,2016,110,1
Wilson Wei Sheng,100,2018-5-19,2018,110,1
WIN YIN,80,2017-8-17,2017,110,1
Win Zee,100,2017-10-30,2017,110,1
Win Zeyar,100,2018-3-27,2018,110,1
Winchelle Genevive,80,2018-9-26,2018,110,1
Wing,100,2019-2-10,2019,110,1
Wing,100,2018-10-31,2018,110,1
Wing,100,2018-4-11,2018,110,1
Wing,100,2018-3-12,2018,110,1
Wing Cheong,60,2017-11-20,2017,110,1
WING CHI,60,2018-12-12,2018,110,1
WING CHIN,100,2017-2-28,2017,110,1
Wing Ching,60,2017-6-27,2017,110,1
WING CHUN,100,2018-1-7,2018,110,1
Wing Chung,100,2017-12-30,2017,110,1
Wing Fun,80,2017-8-17,2017,110,1
Wing Fung,60,2018-10-3,2018,110,1
Wing Fung,20,2017-11-15,2017,110,1
Wing Hei,80,2018-2-11,2018,110,1
Wing Hei,80,2017-4-18,2017,110,1
WING HEI NANCY,80,2016-12-28,2016,110,1
Wing Hing,80,2017-10-3,2017,110,1
Wing Ho,100,2018-8-1,2018,110,1
Wing Hong,100,2017-9-4,2017,110,1
wing hoon,100,2017-4-22,2017,110,1
WING HUNG,80,2018-6-22,2018,110,1
WING KA,80,2018-9-6,2018,110,1
Wing Ka,100,2017-6-8,2017,110,1
Wing kei,80,2018-7-29,2018,110,1
Wing Kei Victor,100,2018-10-14,2018,110,1
Wing ki,100,2017-6-4,2017,110,1
WING KI VICKI,100,2018-11-5,2018,110,1
Wing Kin,100,2017-4-8,2017,110,1
Wing Kit,100,2017-5-13,2017,110,1
Wing Lam,100,2018-8-16,2018,110,1
Wing Lam,80,2017-7-12,2017,110,1
WING MAN,100,2018-8-15,2018,110,1
Wing Man,100,2017-11-11,2017,110,1
Wing Mei,100,2017-7-6,2017,110,1
Wing Shan,100,2018-8-2,2018,110,1
Wing Shan,100,2017-7-31,2017,110,1
Wing Sum,20,2017-8-25,2017,110,1
WING SUM CRYSTAL,60,2017-11-9,2017,110,1
WING SZE,100,2018-12-1,2018,110,1
Wing Sze Wincii,100,2018-7-30,2018,110,1
WING TUNG,60,2019-1-14,2019,110,1
WING TUNG VIVIAN,100,2017-8-25,2017,110,1
WING WAH,100,2017-1-19,2017,110,1
WING WAI,80,2018-10-22,2018,110,1
wing yan,80,2018-11-11,2018,110,1
Wing Yan,100,2018-10-2,2018,110,1
wing yan,100,2018-9-26,2018,110,1
Wing Yan,100,2018-5-5,2018,110,1
WING YAN,100,2017-9-19,2017,110,1
Wing Yan Sophia,80,2016-12-28,2016,110,1
WING YAN SYLVIA,80,2019-2-28,2019,110,1
Wing Yee Angela,100,2017-10-1,2017,110,1
wing yi amy,100,2017-9-29,2017,110,1
Wing Yu,100,2017-11-10,2017,110,1
WING YUEN,100,2018-11-22,2018,110,1
WING YUEN,100,2018-1-6,2018,110,1
WINGKWAN,100,2018-8-21,2018,110,1
wingkwan,100,2018-4-27,2018,110,1
WINGLUM,80,2016-9-24,2016,110,1
wingman,80,2018-5-14,2018,110,1
WINGSZE,100,2018-8-31,2018,110,1
Winnie,80,2017-12-19,2017,110,1
WINNIE,80,2017-9-23,2017,110,1
Winnie Wing Yee,100,2018-12-4,2018,110,1
Wnormala,100,2017-3-29,2017,110,1
Wo Shan,100,2018-7-16,2018,110,1
Woan Lu,100,2017-11-20,2017,110,1
WOAN ROU,100,2017-10-15,2017,110,1
Wong,100,2018-12-9,2018,110,1
Wong,100,2018-2-7,2018,110,1
WONG,100,2018-1-4,2018,110,1
WONG,80,2017-11-8,2017,110,1
wong,100,2016-9-17,2016,110,1
WONGYU,100,2019-2-17,2019,110,1
WONGYU,80,2018-12-17,2018,110,1
WONHEUM,80,2019-1-24,2019,110,1
WONHO,60,2019-2-10,2019,110,1
WONJIN,100,2018-10-28,2018,110,1
WONJU,100,2018-5-6,2018,110,1
WONSEOK,80,2018-11-30,2018,110,1
WOO SEOK,100,2019-1-27,2019,110,1
WOO YOUNG,80,2019-2-8,2019,110,1
woohee,100,2018-9-26,2018,110,1
woohee,80,2018-4-20,2018,110,1
WOOI HOANG,100,2016-11-15,2016,110,1
Wooi Teong,100,2018-11-27,2018,110,1
WOON WOON,100,2018-5-3,2018,110,1
WoonSeok,100,2018-8-4,2018,110,1
Wuen Bin,100,2018-12-18,2018,110,1
Wui Linn,40,2017-11-7,2017,110,1
Wun Lam,100,2018-4-12,2018,110,1
Wun Suet,100,2018-7-23,2018,110,1
Wun Yi,100,2017-9-18,2017,110,1
WUTTINUN,80,2019-1-6,2019,110,1
X,100,2019-1-4,2019,110,1
Xavier,100,2018-9-18,2018,110,1
xhuang gene,100,2018-6-1,2018,110,1
XI,100,2018-6-1,2018,110,1
Xi Bin Alphonsus,100,2018-6-22,2018,110,1
XIA,60,2017-12-31,2017,110,1
Xian Huai,100,2019-2-10,2019,110,1
Xianghua,100,2018-6-2,2018,110,1
XIANG-YIN,60,2017-5-30,2017,110,1
Xiao Lan,60,2017-10-9,2017,110,1
XIAO LI,80,2019-1-24,2019,110,1
Xiao Qian Alina,100,2018-12-19,2018,110,1
Xiao Wei Charmian,80,2018-10-20,2018,110,1
XiaoChun Mindy,100,2016-12-20,2016,110,1
Xiaojun,100,2017-8-30,2017,110,1
xiaolan,100,2018-7-21,2018,110,1
Xiaoqian,100,2019-1-31,2019,110,1
Xiaoting,100,2017-4-3,2017,110,1
XIAOTONG,100,2018-6-27,2018,110,1
XIAOWEI,100,2018-1-4,2018,110,1
Xiaoxiao,100,2018-2-19,2018,110,1
XiaoYan,80,2016-10-26,2016,110,1
XIAOYUN,100,2018-8-6,2018,110,1
Xie Quin,80,2018-12-26,2018,110,1
Xilun,20,2016-10-3,2016,110,1
Xin,100,2018-5-26,2018,110,1
xin,100,2016-10-11,2016,110,1
Xin Hui,100,2018-3-27,2018,110,1
Xin Ling,60,2017-5-7,2017,110,1
Xin Ling Tiffany Claire,80,2017-11-11,2017,110,1
XIN YI,100,2019-1-5,2019,110,1
Xin Yi,80,2019-1-3,2019,110,1
Xin Yi,100,2017-12-11,2017,110,1
Xin Ying,100,2018-11-21,2018,110,1
Xin Ying Florence,100,2017-8-29,2017,110,1
Xin Yue,80,2018-10-14,2018,110,1
xing zi,40,2018-6-6,2018,110,1
Xingxia,100,2017-6-18,2017,110,1
Xinyuan,100,2017-12-30,2017,110,1
Xiu Ling,80,2018-11-6,2018,110,1
xiulan,100,2019-1-19,2019,110,1
xiuwen,100,2016-11-1,2016,110,1
xliz,100,2017-12-22,2017,110,1
Xuan,80,2018-8-25,2018,110,1
Xuan Dung,100,2018-12-31,2018,110,1
Xuan Ming,100,2017-6-4,2017,110,1
XUAN QUY,100,2017-9-2,2017,110,1
XUE FANG,100,2018-3-23,2018,110,1
XUEHAI,100,2019-1-6,2019,110,1
Xueqin,80,2018-8-26,2018,110,1
