,season,holiday,weather,temp,humidity,windspeed,count,hour,month,hour_count,wendu,wh
4323,4,0,3,22.14,94,26.0027,7,4,10,低谷,2,2
7375,2,0,2,25.42,61,0.0,544,16,5,高峰,3,0
2564,2,0,1,25.42,51,22.0028,538,18,6,高峰,3,0
8498,3,0,1,33.62,52,11.0014,451,11,7,中高峰,5,0
7390,2,0,2,19.68,82,7.0015,385,7,5,正常,2,0
5587,1,0,1,18.04,38,16.9979,109,22,1,正常,2,1
3902,3,0,1,30.34,51,19.9995,180,15,9,中高峰,4,1
5575,1,0,1,11.48,75,6.0032,203,10,1,正常,0,0
10090,4,0,1,13.12,49,11.0014,372,19,11,高峰,1,0
10394,4,0,1,16.4,62,19.0012,442,12,11,中高峰,1,0
5917,1,0,1,16.4,43,31.0009,410,18,2,高峰,1,0
3868,3,0,1,22.96,83,0.0,24,5,9,低谷,2,2
5579,1,0,1,20.5,42,19.0012,512,14,1,中高峰,2,0
121,1,0,2,6.56,59,0.0,95,7,1,正常,0,0
8258,3,0,1,36.9,35,19.9995,244,11,7,中高峰,5,1
7102,2,0,1,14.76,71,7.0015,64,7,4,正常,1,2
3262,3,0,1,29.52,58,15.0013,291,20,8,中高峰,4,0
8818,3,0,1,32.8,55,12.998,623,19,8,高峰,4,0
1188,1,0,1,10.66,65,8.9981,28,6,3,正常,0,2
6515,1,0,1,25.42,38,43.9989,597,17,3,高峰,3,0
7796,2,0,3,19.68,82,11.0014,36,5,6,低谷,2,2
424,1,0,1,14.76,57,22.0028,197,17,1,高峰,1,0
6044,1,0,1,10.66,65,0.0,1,2,2,低谷,0,2
8722,3,0,1,28.7,84,15.0013,185,19,8,高峰,4,0
6059,1,0,3,9.84,87,7.0015,155,17,2,高峰,0,0
1122,1,0,2,13.12,57,19.9995,78,10,3,正常,1,1
5132,4,0,3,9.84,93,30.0026,13,22,12,正常,0,2
9834,4,0,1,17.22,77,19.9995,28,3,10,低谷,2,2
3594,3,0,1,32.8,49,0.0,327,16,8,高峰,4,1
6438,1,0,2,10.66,52,0.0,137,12,3,中高峰,0,1
2955,3,0,1,28.7,79,6.0032,14,1,7,低谷,4,2
563,1,0,1,13.94,46,6.0032,182,15,2,中高峰,1,0
5615,1,0,1,9.84,56,8.9981,5,2,1,低谷,0,2
6018,1,0,1,12.3,70,12.998,23,0,2,低谷,1,2
8403,3,0,2,31.98,43,0.0,292,12,7,中高峰,4,1
8292,3,0,1,33.62,52,8.9981,300,21,7,正常,5,2
7163,2,1,1,30.34,37,19.9995,375,20,4,中高峰,4,1
7886,2,0,1,26.24,57,11.0014,215,23,6,正常,3,2
1300,1,0,2,23.78,46,23.9994,51,1,3,低谷,3,2
6694,1,0,2,16.4,87,15.0013,32,5,3,低谷,1,2
8942,3,0,1,29.52,66,11.0014,167,23,8,正常,4,2
3299,3,0,1,31.16,75,7.0015,184,9,8,中高峰,4,1
3261,3,0,1,30.34,55,16.9979,372,19,8,高峰,4,0
10603,4,0,2,14.76,93,7.0015,6,5,12,低谷,1,2
2455,2,0,1,27.06,78,11.0014,28,5,6,低谷,3,2
3626,3,0,1,26.24,65,12.998,64,0,9,低谷,3,2
3108,3,0,1,31.16,62,12.998,130,10,7,正常,4,1
6416,1,0,1,14.76,34,23.9994,332,14,3,中高峰,1,0
7066,2,0,1,18.86,31,19.9995,433,19,4,高峰,2,0
8290,3,0,1,36.08,35,15.0013,418,19,7,高峰,5,0
2578,2,0,1,23.78,53,8.9981,498,8,6,高峰,3,0
1221,1,0,2,15.58,46,22.0028,114,16,3,高峰,1,1
9491,3,0,2,24.6,88,12.998,290,20,9,中高峰,3,0
8815,3,0,1,35.26,39,16.9979,417,16,8,高峰,5,1
1552,2,0,1,18.86,82,7.0015,263,13,4,高峰,2,0
8707,3,0,1,29.52,74,16.9979,14,4,8,低谷,4,2
8635,3,0,1,27.06,83,0.0,9,4,8,低谷,3,2
1708,2,0,1,16.4,62,12.998,29,2,4,低谷,1,2
7384,2,0,2,21.32,77,12.998,9,1,5,低谷,2,2
4839,4,0,1,25.42,46,16.9979,519,17,11,高峰,3,0
9978,4,0,1,13.94,61,8.9981,15,3,11,低谷,1,2
3727,3,0,2,22.14,88,22.0028,72,6,9,正常,2,2
9181,3,0,1,29.52,79,0.0,219,22,9,正常,4,2
8107,2,0,2,22.14,77,12.998,9,4,6,低谷,2,2
7607,2,0,1,23.78,83,0.0,650,8,5,高峰,3,0
4528,4,0,1,17.22,58,7.0015,460,18,11,高峰,2,0
5529,1,0,1,12.3,49,16.9979,120,12,1,中高峰,1,1
10376,4,0,1,14.76,50,7.0015,271,18,11,高峰,1,0
6702,1,0,2,18.86,77,6.0032,260,13,3,高峰,2,1
6038,1,0,1,14.76,50,8.9981,212,20,2,中高峰,1,0
9824,4,0,1,18.86,38,11.0014,528,17,10,高峰,2,0
811,1,0,1,12.3,70,8.9981,47,6,2,正常,1,2
346,1,0,2,12.3,42,7.0015,26,22,1,正常,1,1
590,1,0,2,13.94,66,8.9981,175,18,2,高峰,1,0
1744,2,0,2,23.78,49,12.998,144,14,4,中高峰,3,1
5923,1,0,1,13.12,53,26.0027,38,0,2,低谷,1,2
18,1,0,3,17.22,88,16.9979,35,18,1,高峰,2,0
129,1,0,1,11.48,36,0.0,62,15,1,中高峰,0,1
1260,1,0,1,14.76,66,8.9981,299,8,3,高峰,1,0
1301,1,0,2,22.96,43,15.0013,25,2,3,低谷,2,2
8336,3,0,1,31.98,59,0.0,270,17,7,高峰,4,0
3941,3,0,2,24.6,83,16.9979,124,6,9,正常,3,2
8069,2,0,1,29.52,37,15.0013,573,14,6,中高峰,4,0
2119,2,0,3,21.32,100,7.0015,14,5,5,低谷,2,2
4530,4,0,1,16.4,71,0.0,209,20,11,中高峰,1,0
2546,2,0,1,24.6,49,12.998,31,0,6,低谷,3,2
3520,3,0,1,31.16,45,27.9993,182,14,8,中高峰,4,1
5538,1,0,1,10.66,60,8.9981,97,21,1,正常,0,2
857,1,0,1,16.4,15,22.0028,3,4,2,低谷,1,2
9183,3,0,2,28.7,84,6.0032,65,0,9,低谷,4,2
7471,2,0,1,23.78,30,31.0009,421,16,5,高峰,3,1
6449,1,0,1,9.02,37,39.0007,31,23,3,正常,0,2
3257,3,0,1,31.16,55,16.9979,210,15,8,中高峰,4,1
10275,4,0,1,13.94,53,16.9979,218,13,11,高峰,1,1
4410,4,0,1,20.5,51,8.9981,238,19,10,高峰,2,0
5630,1,0,3,9.02,87,0.0,152,17,1,高峰,0,0
759,1,0,1,12.3,49,27.9993,19,0,2,低谷,1,2
708,1,0,1,10.66,41,15.0013,40,20,2,中高峰,0,1
7301,2,0,1,26.24,65,12.998,204,14,5,中高峰,3,1
992,1,0,2,18.86,67,22.0028,89,19,3,高峰,2,0
800,1,0,1,13.94,53,15.0013,161,19,2,高峰,1,0
3348,3,0,2,32.8,59,15.0013,144,10,8,正常,4,1
9435,3,0,1,27.06,44,11.0014,656,12,9,中高峰,3,0
10801,4,0,2,14.76,87,8.9981,295,11,12,中高峰,1,0
2293,2,0,1,26.24,31,22.0028,192,11,6,中高峰,3,1
3710,3,1,2,29.52,70,12.998,353,12,9,中高峰,4,0
7404,2,0,2,22.14,45,15.0013,247,21,5,正常,2,2
1321,1,0,1,16.4,37,22.0028,72,22,3,正常,1,1
595,1,0,2,12.3,81,0.0,25,23,2,正常,1,2
5276,4,0,1,12.3,52,11.0014,107,22,12,正常,1,2
9933,4,0,1,18.04,88,19.9995,153,6,10,正常,2,2
5467,1,1,2,9.02,44,19.0012,39,22,1,正常,0,1
7112,2,0,2,25.42,33,16.9979,560,17,4,高峰,3,0
8283,3,0,1,36.08,28,7.0015,331,12,7,中高峰,5,1
509,1,0,2,6.56,80,8.9981,127,9,2,中高峰,0,0
4876,4,0,2,18.86,94,6.0032,56,6,11,正常,2,2
4336,4,0,3,22.14,94,15.0013,251,17,10,高峰,2,0
5938,1,0,1,15.58,40,0.0,216,15,2,中高峰,1,1
3480,3,0,3,24.6,88,32.9975,39,22,8,正常,3,1
10202,4,0,1,19.68,48,0.0,606,12,11,中高峰,2,0
2827,3,0,1,31.98,59,15.0013,596,17,7,高峰,4,0
9627,4,0,1,29.52,42,11.0014,468,12,10,中高峰,4,1
8598,3,0,1,34.44,47,6.0032,292,15,7,中高峰,5,1
2651,2,0,1,28.7,61,15.0013,218,9,6,中高峰,4,1
1788,2,0,2,19.68,63,12.998,264,10,5,正常,2,0
7150,2,1,1,21.32,83,8.9981,387,7,4,正常,2,2
5754,1,0,1,6.56,47,23.9994,66,22,1,正常,0,1
175,1,0,1,8.2,32,32.9975,95,14,1,中高峰,0,0
8395,3,0,1,26.24,89,8.9981,7,4,7,低谷,3,2
7215,2,0,3,17.22,77,0.0,25,0,4,低谷,2,2
6244,1,0,3,13.12,70,8.9981,44,10,2,正常,1,1
248,1,0,2,6.56,86,15.0013,136,17,1,高峰,0,0
5235,4,0,1,6.56,80,0.0,21,5,12,低谷,0,2
4289,4,1,2,26.24,53,0.0,473,18,10,高峰,3,0
10055,4,0,1,12.3,56,8.9981,149,8,11,高峰,1,1
3126,3,0,1,29.52,70,8.9981,5,4,7,低谷,4,2
3150,3,0,1,27.06,83,8.9981,4,4,8,低谷,3,2
8494,3,0,1,28.7,79,6.0032,47,7,7,正常,4,2
9185,3,0,1,29.52,79,0.0,8,2,9,低谷,4,2
6618,1,0,2,21.32,59,15.0013,16,1,3,低谷,2,2
4851,4,0,1,22.14,68,19.0012,28,5,11,低谷,2,2
10440,4,0,2,11.48,89,11.0014,256,10,12,正常,0,0
2169,2,0,2,21.32,94,16.9979,151,7,5,正常,2,0
5572,1,0,1,9.02,87,12.998,20,7,1,正常,0,2
2026,2,0,1,19.68,77,16.9979,442,8,5,高峰,2,0
2412,2,0,1,33.62,43,15.0013,90,10,6,正常,5,1
9458,3,0,2,25.42,69,15.0013,252,11,9,中高峰,3,1
3873,3,0,1,27.88,62,11.0014,129,10,9,正常,3,1
943,1,0,1,9.84,35,22.0028,167,18,3,高峰,0,0
391,1,1,3,7.38,59,12.998,60,19,1,高峰,0,0
6654,1,0,1,27.06,27,15.0013,254,13,3,高峰,3,1
10150,4,0,1,12.3,33,19.0012,668,8,11,高峰,1,0
2536,2,0,1,28.7,34,16.9979,200,14,6,中高峰,4,1
5521,1,0,2,8.2,59,6.0032,5,4,1,低谷,0,2
9059,3,0,2,26.24,73,12.998,274,20,8,中高峰,3,1
8894,3,0,1,27.88,61,0.0,110,23,8,正常,3,1
5662,1,0,1,8.2,85,11.0014,5,2,1,低谷,0,2
1561,2,0,1,18.04,94,16.9979,57,22,4,正常,2,1
7919,2,0,1,26.24,73,6.0032,181,8,6,高峰,3,1
10723,4,0,2,10.66,56,11.0014,33,5,12,低谷,0,2
9315,3,0,1,26.24,33,0.0,316,12,9,中高峰,3,1
6630,1,0,1,24.6,60,26.0027,233,13,3,高峰,3,1
8345,3,0,3,28.7,89,12.998,5,2,7,低谷,4,2
8074,2,0,2,28.7,42,12.998,461,19,6,高峰,4,0
7474,2,0,1,22.14,37,23.9994,553,19,5,高峰,2,0
6572,1,0,1,9.84,60,8.9981,66,3,3,低谷,0,2
3722,3,0,3,22.14,94,23.9994,8,0,9,低谷,2,2
7113,2,0,2,25.42,35,15.0013,481,18,4,高峰,3,0
3180,3,0,1,33.62,36,19.9995,140,10,8,正常,5,1
3518,3,0,1,31.16,48,22.0028,162,12,8,中高峰,4,1
4198,4,0,1,18.04,88,6.0032,99,23,10,正常,2,2
6559,1,0,1,13.12,29,19.0012,357,13,3,高峰,1,0
392,1,1,3,6.56,80,12.998,33,20,1,中高峰,0,1
6705,1,0,3,19.68,77,0.0,129,16,3,高峰,2,1
9832,4,0,1,17.22,77,19.0012,112,1,10,低谷,2,2
7770,2,0,2,22.96,60,11.0014,5,3,6,低谷,2,2
4800,4,0,1,14.76,57,7.0015,57,2,11,低谷,1,2
982,1,0,2,13.12,93,15.0013,63,9,3,中高峰,1,1
10022,4,0,1,13.94,53,19.9995,119,23,11,正常,1,2
1940,2,0,1,23.78,37,11.0014,289,18,5,高峰,3,0
8009,2,0,2,25.42,53,16.9979,9,2,6,低谷,3,2
2354,2,0,1,25.42,78,8.9981,29,0,6,低谷,3,2
6608,1,0,1,22.96,40,8.9981,233,15,3,中高峰,2,1
2632,2,0,1,31.16,52,12.998,215,14,6,中高峰,4,1
4699,4,0,1,16.4,76,0.0,182,21,11,正常,1,2
8574,3,0,3,37.72,35,23.9994,194,15,7,中高峰,5,1
6524,1,0,3,19.68,77,27.9993,11,2,3,低谷,2,2
6041,1,0,1,13.12,57,8.9981,51,23,2,正常,1,2
10755,4,0,1,14.76,50,15.0013,313,13,12,高峰,1,1
7932,2,0,1,29.52,62,11.0014,253,21,6,正常,4,1
2740,3,0,1,28.7,58,12.998,69,2,7,低谷,4,2
3783,3,0,3,27.06,89,19.9995,139,15,9,中高峰,3,1
6256,1,0,2,13.12,81,0.0,111,22,2,正常,1,2
1962,2,0,1,24.6,46,7.0015,385,16,5,高峰,3,0
9998,4,0,1,13.94,57,11.0014,120,23,11,正常,1,2
326,1,0,2,6.56,59,6.0032,12,2,1,低谷,0,2
4314,4,0,2,23.78,83,15.0013,318,19,10,高峰,3,0
6094,1,0,1,10.66,56,6.0032,2,4,2,低谷,0,2
4412,4,0,1,20.5,42,15.0013,168,21,10,正常,2,1
3331,3,0,1,35.26,39,11.0014,527,17,8,高峰,5,0
3570,3,0,1,32.8,46,23.9994,245,16,8,高峰,4,1
1152,1,0,1,18.86,41,30.0026,244,16,3,高峰,2,0
4554,4,0,1,16.4,66,8.9981,182,20,11,中高峰,1,0
3514,3,0,1,28.7,58,30.0026,441,8,8,高峰,4,0
6556,1,0,1,10.66,35,27.9993,223,10,3,正常,0,0
5244,4,0,2,13.12,53,8.9981,111,14,12,中高峰,1,1
8524,3,0,1,34.44,49,19.0012,239,13,7,高峰,5,1
5566,1,0,1,15.58,46,11.0014,62,1,1,低谷,1,2
1791,2,0,2,20.5,63,11.0014,332,13,5,高峰,2,0
9462,3,0,2,26.24,65,16.9979,338,15,9,中高峰,3,1
7395,2,0,2,22.96,68,15.0013,263,12,5,中高峰,2,1
5261,4,0,1,6.56,80,11.0014,223,7,12,正常,0,0
965,1,0,1,14.76,46,12.998,118,16,3,高峰,1,1
3642,3,0,2,28.7,61,8.9981,381,16,9,高峰,4,1
6929,2,0,1,16.4,28,16.9979,69,1,4,低谷,1,2
2688,2,0,1,27.06,78,15.0013,152,22,6,正常,3,1
6131,1,0,3,9.02,69,31.0009,144,17,2,高峰,0,0
8083,2,0,1,22.14,64,6.0032,18,4,6,低谷,2,2
4420,4,0,1,17.22,54,11.0014,7,5,10,低谷,2,2
5703,1,0,2,17.22,71,11.0014,330,19,1,高峰,2,0
10668,4,0,2,20.5,82,15.0013,126,22,12,正常,2,2
7684,2,0,1,28.7,37,8.9981,704,13,5,高峰,4,0
1778,2,0,1,17.22,67,6.0032,96,0,5,低谷,2,2
3463,3,0,2,26.24,94,11.0014,10,5,8,低谷,3,2
947,1,0,1,8.2,40,0.0,53,22,3,正常,0,2
7327,2,0,1,31.16,48,11.0014,440,16,5,高峰,4,1
10808,4,0,3,15.58,82,7.0015,107,18,12,高峰,1,0
7933,2,0,1,28.7,65,11.0014,159,22,6,正常,4,1
2694,3,0,1,25.42,57,0.0,6,4,7,低谷,3,2
3014,3,0,1,30.34,35,16.9979,223,12,7,中高峰,4,1
2246,2,0,1,35.26,53,0.0,169,12,6,中高峰,5,1
578,1,0,1,7.38,93,0.0,30,6,2,正常,0,2
3063,3,0,1,31.16,45,19.9995,497,13,7,高峰,4,0
6959,2,0,1,15.58,27,11.0014,37,7,4,正常,1,2
2429,2,0,2,29.52,84,7.0015,2,3,6,低谷,4,2
4395,4,0,1,17.22,67,8.9981,6,4,10,低谷,2,2
1322,1,0,1,15.58,40,19.9995,50,23,3,正常,1,1
8426,3,0,1,31.16,45,7.0015,215,11,7,中高峰,4,1
2567,2,0,1,24.6,56,19.9995,243,21,6,正常,3,2
9187,3,0,2,28.7,84,6.0032,8,4,9,低谷,4,2
1406,2,0,1,24.6,40,26.0027,124,11,4,中高峰,3,1
8854,3,0,1,26.24,83,6.0032,62,7,8,正常,3,2
3392,3,0,1,25.42,65,11.0014,106,6,8,正常,3,2
9054,3,0,2,26.24,65,0.0,276,15,8,中高峰,3,0
3477,3,0,1,29.52,74,15.0013,259,19,8,高峰,4,0
4622,4,0,1,16.4,40,15.0013,335,16,11,高峰,1,0
5649,1,0,1,17.22,38,19.9995,178,13,1,高峰,2,1
4775,4,0,1,9.84,60,8.9981,54,1,11,低谷,0,2
9357,3,0,1,20.5,82,0.0,195,6,9,正常,2,2
3076,3,0,1,26.24,69,15.0013,94,2,7,低谷,3,2
7878,2,0,1,31.16,29,19.0012,397,15,6,中高峰,4,1
2758,3,0,3,27.06,83,0.0,176,20,7,中高峰,3,1
10299,4,0,1,14.76,43,16.9979,214,13,11,高峰,1,1
5192,4,0,1,13.12,57,16.9979,192,10,12,正常,1,0
956,1,0,1,6.56,80,8.9981,83,7,3,正常,0,0
1885,2,0,1,21.32,36,30.0026,148,11,5,中高峰,2,1
10770,4,0,2,9.84,87,7.0015,6,4,12,低谷,0,2
179,1,0,1,5.74,39,19.9995,55,18,1,高峰,0,0
5450,1,1,1,11.48,45,22.0028,4,5,1,低谷,0,2
721,1,0,1,12.3,45,22.0028,105,10,2,正常,1,0
9601,4,0,2,27.06,83,8.9981,177,10,10,正常,3,1
4719,4,0,1,18.86,63,7.0015,485,17,11,高峰,2,0
9312,3,0,1,24.6,49,0.0,358,9,9,中高峰,3,0
2131,2,0,3,22.96,78,23.9994,392,17,5,高峰,2,0
8788,3,0,2,32.8,52,0.0,313,13,8,高峰,4,1
10325,4,0,2,15.58,58,11.0014,217,15,11,中高峰,1,1
6827,2,0,1,20.5,27,16.9979,494,19,4,高峰,2,0
6947,2,0,1,22.14,16,22.0028,413,19,4,高峰,2,0
1920,2,0,1,18.86,72,15.0013,151,22,5,正常,2,2
5721,1,0,1,10.66,33,35.0008,154,13,1,高峰,0,1
3993,3,0,2,20.5,68,19.0012,249,10,9,正常,2,0
6024,1,0,1,13.12,45,19.9995,100,6,2,正常,1,2
284,1,0,1,4.92,54,8.9981,72,7,1,正常,0,0
2749,3,0,1,31.16,62,7.0015,390,11,7,中高峰,4,0
2548,2,0,1,24.6,49,19.0012,10,2,6,低谷,3,2
9107,3,0,2,28.7,84,11.0014,104,20,9,中高峰,4,1
4319,4,0,2,22.96,83,8.9981,25,0,10,低谷,2,2
9660,4,0,1,18.86,59,8.9981,215,21,10,正常,2,1
9139,3,0,2,27.06,89,0.0,8,4,9,低谷,3,2
6249,1,0,3,13.94,76,0.0,53,15,2,中高峰,1,1
4471,4,0,1,20.5,77,6.0032,499,8,10,高峰,2,0
7967,2,0,2,25.42,88,15.0013,613,8,6,高峰,3,0
9376,3,0,1,22.96,73,6.0032,41,1,9,低谷,2,2
7072,2,0,1,14.76,46,12.998,30,1,4,低谷,1,2
3656,3,0,1,25.42,73,11.0014,23,6,9,正常,3,2
3122,3,0,1,30.34,66,7.0015,51,0,7,低谷,4,2
78,1,0,2,6.56,69,22.0028,42,10,1,正常,0,1
6646,1,0,1,18.04,82,8.9981,27,5,3,低谷,2,2
1075,1,0,2,9.84,87,8.9981,249,8,3,高峰,0,0
4661,4,0,2,11.48,93,0.0,311,7,11,正常,0,0
10687,4,0,1,13.12,53,15.0013,601,17,12,高峰,1,0
3410,3,0,1,26.24,53,11.0014,65,0,8,低谷,3,2
51,1,0,1,5.74,50,26.0027,30,6,1,正常,0,2
649,1,0,1,4.1,50,27.9993,99,7,2,正常,0,0
10069,4,0,1,12.3,52,19.0012,79,22,11,正常,1,1
1582,2,0,1,27.88,57,35.0008,166,20,4,中高峰,3,0
9528,4,0,2,21.32,63,0.0,340,9,10,中高峰,2,0
3508,3,0,1,25.42,73,15.0013,4,2,8,低谷,3,2
6067,1,0,2,9.84,87,8.9981,12,1,2,低谷,0,2
8616,3,0,2,27.88,74,6.0032,350,9,8,中高峰,3,0
6180,1,0,1,13.94,25,16.9979,405,18,2,高峰,1,0
10038,4,0,2,14.76,46,30.0026,448,15,11,中高峰,1,0
10604,4,0,2,14.76,93,7.0015,20,6,12,正常,1,2
7580,2,0,3,22.96,94,15.0013,8,5,5,低谷,2,2
10495,4,0,1,21.32,63,7.0015,708,17,12,高峰,2,0
7307,2,0,1,26.24,73,12.998,420,20,5,中高峰,3,0
5931,1,0,1,9.84,65,15.0013,441,8,2,高峰,0,0
7540,2,0,1,27.88,54,16.9979,602,13,5,高峰,3,0
2864,3,0,1,28.7,74,7.0015,102,6,7,正常,4,2
8118,2,0,2,24.6,69,12.998,237,15,6,中高峰,3,1
3339,3,0,1,29.52,66,0.0,14,1,8,低谷,4,2
10632,4,0,2,16.4,87,19.0012,219,10,12,正常,1,0
9629,4,0,1,30.34,37,15.0013,400,14,10,中高峰,4,1
7804,2,0,2,24.6,46,11.0014,267,13,6,高峰,3,1
7173,2,0,1,24.6,46,16.9979,144,6,4,正常,3,2
8047,2,0,1,29.52,37,12.998,558,16,6,高峰,4,1
8152,3,0,1,30.34,70,8.9981,93,1,7,低谷,4,2
8454,3,0,2,32.8,36,7.0015,353,15,7,中高峰,4,1
2275,2,0,1,31.16,20,35.0008,572,17,6,高峰,4,0
4290,4,1,2,23.78,78,6.0032,336,19,10,高峰,3,0
4372,4,0,2,22.96,94,11.0014,17,5,10,低谷,2,2
1493,2,0,3,13.94,76,11.0014,13,2,4,低谷,1,2
9782,4,0,1,17.22,58,6.0032,186,23,10,正常,2,2
2768,3,1,1,26.24,89,11.0014,16,6,7,正常,3,2
7036,2,0,2,16.4,40,23.9994,163,13,4,高峰,1,1
4093,4,0,3,14.76,81,11.0014,256,14,10,中高峰,1,0
4416,4,0,1,18.04,47,8.9981,77,1,10,低谷,2,2
263,1,0,1,7.38,55,15.0013,39,10,1,正常,0,1
8653,3,0,1,30.34,70,12.998,262,22,8,正常,4,2
5125,4,0,3,17.22,94,15.0013,30,15,12,中高峰,2,1
9873,4,0,3,22.14,77,8.9981,592,18,10,高峰,2,0
10160,4,0,1,16.4,24,27.9993,507,18,11,高峰,1,0
1361,2,0,3,13.12,76,22.0028,190,14,4,中高峰,1,0
1513,2,0,2,12.3,93,19.9995,51,22,4,正常,1,2
3506,3,0,1,26.24,69,7.0015,31,0,8,低谷,3,2
2969,3,0,1,36.9,42,23.9994,148,15,7,中高峰,5,1
5924,1,0,1,12.3,56,22.0028,22,1,2,低谷,1,2
4328,4,0,2,22.14,88,30.0026,197,9,10,中高峰,2,0
3580,3,0,3,26.24,83,0.0,8,2,8,低谷,3,2
2993,3,0,3,26.24,94,8.9981,46,15,7,中高峰,3,1
8820,3,0,2,28.7,58,11.0014,336,21,8,正常,4,2
2631,2,0,1,30.34,62,19.0012,204,13,6,高峰,4,1
4987,4,0,1,12.3,61,7.0015,162,21,12,正常,1,2
684,1,0,1,9.02,55,8.9981,63,20,2,中高峰,0,0
4695,4,0,1,21.32,43,11.0014,499,17,11,高峰,2,0
906,1,0,1,9.02,69,15.0013,5,5,3,低谷,0,2
9150,3,0,1,32.8,59,31.0009,292,15,9,中高峰,4,1
1226,1,0,3,13.12,81,7.0015,55,21,3,正常,1,2
10256,4,1,1,21.32,72,8.9981,551,18,11,高峰,2,0
10320,4,0,2,13.12,66,8.9981,153,10,11,正常,1,1
10030,4,0,2,13.12,49,16.9979,59,7,11,正常,1,2
6178,1,0,1,14.76,23,12.998,211,16,2,高峰,1,1
2446,2,0,2,32.8,43,12.998,254,20,6,中高峰,4,0
2920,3,0,1,33.62,41,22.0028,349,14,7,中高峰,5,0
4101,4,0,3,14.76,81,6.0032,64,22,10,正常,1,1
1211,1,0,1,9.02,80,12.998,35,6,3,正常,0,2
257,1,0,1,5.74,86,8.9981,1,2,1,低谷,0,2
10543,4,0,1,18.04,35,19.0012,605,17,12,高峰,2,0
10071,4,0,2,12.3,56,12.998,23,0,11,低谷,1,2
824,1,0,1,19.68,55,22.0028,175,19,2,高峰,2,0
6130,1,0,3,9.02,75,27.9993,146,16,2,高峰,0,0
7633,2,0,1,22.96,52,16.9979,205,10,5,正常,2,1
8218,3,0,2,34.44,36,8.9981,497,19,7,高峰,5,0
1491,2,0,2,14.76,76,15.0013,25,0,4,低谷,1,2
3216,3,0,3,27.88,89,7.0015,77,22,8,正常,3,2
5094,4,0,2,18.86,94,12.998,414,8,12,高峰,2,0
9428,3,0,1,20.5,72,0.0,13,5,9,低谷,2,2
6110,1,0,2,13.12,57,0.0,151,20,2,中高峰,1,0
10280,4,0,1,13.94,49,19.0012,559,18,11,高峰,1,0
4406,4,0,1,25.42,31,32.9975,377,15,10,中高峰,3,0
1464,2,0,1,18.86,41,19.0012,102,21,4,正常,2,2
5057,4,0,1,15.58,76,0.0,173,19,12,高峰,1,0
1722,2,0,1,22.14,30,23.9994,343,16,4,高峰,2,0
8440,3,0,2,27.88,54,7.0015,59,1,7,低谷,3,2
6756,1,0,1,22.96,64,11.0014,352,19,3,高峰,2,0
9052,3,0,3,26.24,83,8.9981,162,13,8,高峰,3,0
8659,3,0,1,27.06,83,16.9979,12,4,8,低谷,3,2
9099,3,0,3,30.34,70,0.0,545,12,9,中高峰,4,0
1348,2,0,1,10.66,65,8.9981,32,1,4,低谷,0,2
2905,3,0,1,29.52,58,12.998,140,23,7,正常,4,1
7063,2,0,1,19.68,31,19.0012,353,16,4,高峰,2,1
2243,2,0,2,30.34,74,15.0013,207,9,6,中高峰,4,0
5182,4,0,2,10.66,81,7.0015,77,0,12,低谷,0,2
9473,3,0,3,24.6,94,12.998,4,2,9,低谷,3,2
7947,2,0,2,32.8,43,12.998,261,12,6,中高峰,4,1
6446,1,0,1,10.66,37,31.0009,179,20,3,中高峰,0,0
4099,4,0,2,14.76,76,16.9979,87,20,10,中高峰,1,1
5034,4,0,1,12.3,61,6.0032,127,20,12,中高峰,1,1
1258,1,0,1,13.12,76,12.998,51,6,3,正常,1,2
730,1,0,1,16.4,35,19.0012,61,19,2,高峰,1,0
10798,4,0,2,14.76,87,8.9981,88,8,12,高峰,1,1
9931,4,0,1,18.04,88,15.0013,5,4,10,低谷,2,2
6695,1,0,2,16.4,87,11.0014,99,6,3,正常,1,2
8356,3,0,2,31.16,55,16.9979,255,13,7,高峰,4,1
492,1,0,1,9.02,37,22.0028,60,15,2,中高峰,0,1
1411,2,0,1,31.16,22,35.0008,189,16,4,高峰,4,1
4830,4,0,2,18.86,67,12.998,452,8,11,高峰,2,0
2731,3,0,1,34.44,30,15.0013,349,17,7,高峰,5,0
3557,3,0,1,27.06,69,19.0012,6,3,8,低谷,3,2
5887,1,0,1,18.04,54,7.0015,179,12,2,中高峰,2,1
4304,4,0,2,24.6,69,0.0,235,9,10,中高峰,3,0
7566,2,0,2,25.42,73,11.0014,196,15,5,中高峰,3,1
10696,4,0,1,11.48,56,11.0014,9,2,12,低谷,0,2
2289,2,0,1,22.14,45,16.9979,277,7,6,正常,2,0
2571,2,0,1,22.14,64,19.0012,14,1,6,低谷,2,2
9255,3,0,2,22.96,73,12.998,124,0,9,低谷,2,2
4210,4,0,1,22.96,63,0.0,230,11,10,中高峰,2,1
8388,3,0,3,26.24,89,7.0015,90,21,7,正常,3,2
10242,4,1,1,16.4,76,6.0032,4,4,11,低谷,1,2
615,1,0,1,6.56,40,31.0009,101,19,2,高峰,0,0
8980,3,0,1,32.8,31,15.0013,300,13,8,高峰,4,1
4384,4,0,1,23.78,46,27.9993,481,17,10,高峰,3,0
3812,3,0,1,26.24,94,6.0032,210,20,9,中高峰,3,0
10577,4,0,2,10.66,81,12.998,5,3,12,低谷,0,2
